Product_Name,Product_ID,Year,Month,Day,Quantity_Demanded,Cost,Labour_wages,Energy_cost,Production_unit,Raw_materials,Destination,Distance_from_Pos
B,435207F,2018,10,7,556,1656,,,,,VADODARA,95
B,435207F,2018,10,7,426,1656,,,,,GANDHINAGAR,53
B,435207F,2018,10,7,464,1656,,,,,SURAT,308
A,112054C,2018,10,8,598,742,,,,,AHMEDABAD,18
A,112054C,2018,10,8,536,742,,,,,VADODARA,108
A,112054C,2018,10,8,401,742,,,,,GANDHINAGAR,31
A,112054C,2018,10,8,611,742,,,,,SURAT,259
B,435207F,2018,10,8,423,1656,,,,,AHMEDABAD,18
B,435207F,2018,10,8,483,1656,,,,,VADODARA,113
B,435207F,2018,10,8,635,1656,,,,,GANDHINAGAR,41
B,435207F,2018,10,8,564,1656,,,,,SURAT,210
A,112054C,2018,10,9,451,742,,,,,AHMEDABAD,12
A,112054C,2018,10,9,586,742,,,,,VADODARA,94
A,112054C,2018,10,9,476,742,,,,,GANDHINAGAR,36
A,112054C,2018,10,9,635,742,,,,,SURAT,267
B,435207F,2018,10,9,550,1656,,,,,AHMEDABAD,24
B,435207F,2018,10,9,474,1656,,,,,VADODARA,86
B,435207F,2018,10,9,562,1656,,,,,GANDHINAGAR,50
B,435207F,2018,10,9,627,1656,,,,,SURAT,249
A,112054C,2018,10,10,464,742,,,,,AHMEDABAD,24
A,112054C,2018,10,10,505,742,,,,,VADODARA,152
A,112054C,2018,10,10,434,742,,,,,GANDHINAGAR,29
A,112054C,2018,10,10,568,742,,,,,SURAT,247
B,435207F,2018,10,10,623,1656,,,,,AHMEDABAD,25
B,435207F,2018,10,10,574,1656,,,,,VADODARA,154
B,435207F,2018,10,10,416,1656,,,,,GANDHINAGAR,32
B,435207F,2018,10,10,414,1656,,,,,SURAT,251
A,112054C,2018,10,11,537,742,,,,,AHMEDABAD,19
A,112054C,2018,10,11,629,742,,,,,VADODARA,90
A,112054C,2018,10,11,506,742,,,,,GANDHINAGAR,30
A,112054C,2018,10,11,629,742,,,,,SURAT,253
B,435207F,2018,10,11,649,1656,,,,,AHMEDABAD,21
B,435207F,2018,10,11,649,1656,,,,,VADODARA,90
B,435207F,2018,10,11,506,1656,,,,,GANDHINAGAR,49
B,435207F,2018,10,11,460,1656,,,,,SURAT,236
A,112054C,2018,10,12,637,742,,,,,AHMEDABAD,25
A,112054C,2018,10,12,535,742,,,,,VADODARA,123
A,112054C,2018,10,12,605,742,,,,,GANDHINAGAR,35
A,112054C,2018,10,12,514,742,,,,,SURAT,298
B,435207F,2018,10,12,504,1656,,,,,AHMEDABAD,17
B,435207F,2018,10,12,523,1656,,,,,VADODARA,155
B,435207F,2018,10,12,643,1656,,,,,GANDHINAGAR,55
B,435207F,2018,10,12,543,1656,,,,,SURAT,260
A,112054C,2018,10,13,608,742,,,,,AHMEDABAD,23
A,112054C,2018,10,13,554,742,,,,,VADODARA,130
A,112054C,2018,10,13,640,742,,,,,GANDHINAGAR,26
A,112054C,2018,10,13,411,742,,,,,SURAT,285
B,435207F,2018,10,13,587,1656,,,,,AHMEDABAD,16
B,435207F,2018,10,13,536,1656,,,,,VADODARA,112
B,435207F,2018,10,13,615,1656,,,,,GANDHINAGAR,29
B,435207F,2018,10,13,446,1656,,,,,SURAT,226
A,112054C,2018,10,14,434,742,,,,,AHMEDABAD,22
A,112054C,2018,10,14,506,742,,,,,VADODARA,141
A,112054C,2018,10,14,593,742,,,,,GANDHINAGAR,34
A,112054C,2018,10,14,416,742,,,,,SURAT,216
B,435207F,2018,10,14,434,1656,,,,,AHMEDABAD,22
B,435207F,2018,10,14,570,1656,,,,,VADODARA,106
B,435207F,2018,10,14,512,1656,,,,,GANDHINAGAR,53
B,435207F,2018,10,14,506,1656,,,,,SURAT,212
A,112054C,2018,10,15,542,742,,,,,AHMEDABAD,14
A,112054C,2018,10,15,597,742,,,,,VADODARA,155
A,112054C,2018,10,15,546,742,,,,,GANDHINAGAR,48
A,112054C,2018,10,15,482,742,,,,,SURAT,278
B,435207F,2018,10,15,562,1656,,,,,AHMEDABAD,16
B,435207F,2018,10,15,541,1656,,,,,VADODARA,160
B,435207F,2018,10,15,622,1656,,,,,GANDHINAGAR,44
B,435207F,2018,10,15,503,1656,,,,,SURAT,229
A,112054C,2018,10,16,514,742,,,,,AHMEDABAD,25
A,112054C,2018,10,16,647,742,,,,,VADODARA,92
A,112054C,2018,10,16,491,742,,,,,GANDHINAGAR,29
A,112054C,2018,10,16,530,742,,,,,SURAT,243
B,435207F,2018,10,16,536,1656,,,,,AHMEDABAD,10
B,435207F,2018,10,16,536,1656,,,,,VADODARA,159
B,435207F,2018,10,16,463,1656,,,,,GANDHINAGAR,36
B,435207F,2018,10,16,533,1656,,,,,SURAT,285
A,112054C,2018,10,17,592,742,,,,,AHMEDABAD,19
A,112054C,2018,10,17,553,742,,,,,VADODARA,157
A,112054C,2018,10,17,616,742,,,,,GANDHINAGAR,47
A,112054C,2018,10,17,589,742,,,,,SURAT,289
B,435207F,2018,10,17,609,1656,,,,,AHMEDABAD,21
B,435207F,2018,10,17,452,1656,,,,,VADODARA,95
B,435207F,2018,10,17,596,1656,,,,,GANDHINAGAR,28
B,435207F,2018,10,17,594,1656,,,,,SURAT,288
A,112054C,2018,10,18,545,742,,,,,AHMEDABAD,24
A,112054C,2018,10,18,530,742,,,,,VADODARA,86
A,112054C,2018,10,18,417,742,,,,,GANDHINAGAR,40
A,112054C,2018,10,18,405,742,,,,,SURAT,257
B,435207F,2018,10,18,528,1656,,,,,AHMEDABAD,25
B,435207F,2018,10,18,648,1656,,,,,VADODARA,148
B,435207F,2018,10,18,613,1656,,,,,GANDHINAGAR,28
B,435207F,2018,10,18,541,1656,,,,,SURAT,293
A,112054C,2018,10,19,432,742,,,,,AHMEDABAD,18
A,112054C,2018,10,19,532,742,,,,,VADODARA,135
A,112054C,2018,10,19,502,742,,,,,GANDHINAGAR,41
A,112054C,2018,10,19,598,742,,,,,SURAT,278
B,435207F,2018,10,19,611,1656,,,,,AHMEDABAD,12
B,435207F,2018,10,19,429,1656,,,,,VADODARA,145
B,435207F,2018,10,19,478,1656,,,,,GANDHINAGAR,26
B,435207F,2018,10,19,580,1656,,,,,SURAT,273
A,112054C,2018,10,20,499,742,,,,,AHMEDABAD,12
A,112054C,2018,10,20,425,742,,,,,VADODARA,99
A,112054C,2018,10,20,499,742,,,,,GANDHINAGAR,51
A,112054C,2018,10,20,638,742,,,,,SURAT,231
B,435207F,2018,10,20,539,1656,,,,,AHMEDABAD,22
B,435207F,2018,10,20,417,1656,,,,,VADODARA,136
B,435207F,2018,10,20,508,1656,,,,,GANDHINAGAR,25
B,435207F,2018,10,20,471,1656,,,,,SURAT,249
A,112054C,2018,10,21,544,742,,,,,AHMEDABAD,12
A,112054C,2018,10,21,519,742,,,,,VADODARA,108
A,112054C,2018,10,21,465,742,,,,,GANDHINAGAR,49
A,112054C,2018,10,21,472,742,,,,,SURAT,234
B,435207F,2018,10,21,564,1656,,,,,AHMEDABAD,21
B,435207F,2018,10,21,632,1656,,,,,VADODARA,123
B,435207F,2018,10,21,400,1656,,,,,GANDHINAGAR,32
B,435207F,2018,10,21,517,1656,,,,,SURAT,275
A,112054C,2018,10,22,531,742,,,,,AHMEDABAD,14
A,112054C,2018,10,22,418,742,,,,,VADODARA,151
A,112054C,2018,10,22,608,742,,,,,GANDHINAGAR,34
A,112054C,2018,10,22,511,742,,,,,SURAT,227
B,435207F,2018,10,22,485,1656,,,,,AHMEDABAD,15
B,435207F,2018,10,22,403,1656,,,,,VADODARA,129
B,435207F,2018,10,22,494,1656,,,,,GANDHINAGAR,49
B,435207F,2018,10,22,558,1656,,,,,SURAT,293
A,112054C,2018,10,23,411,742,,,,,AHMEDABAD,25
A,112054C,2018,10,23,495,742,,,,,VADODARA,117
A,112054C,2018,10,23,431,742,,,,,GANDHINAGAR,33
A,112054C,2018,10,23,463,742,,,,,SURAT,304
B,435207F,2018,10,23,502,1656,,,,,AHMEDABAD,25
B,435207F,2018,10,23,567,1656,,,,,VADODARA,132
B,435207F,2018,10,23,619,1656,,,,,GANDHINAGAR,27
B,435207F,2018,10,23,603,1656,,,,,SURAT,230
A,112054C,2018,10,24,425,742,,,,,AHMEDABAD,25
A,112054C,2018,10,24,585,742,,,,,VADODARA,96
A,112054C,2018,10,24,650,742,,,,,GANDHINAGAR,26
A,112054C,2018,10,24,615,742,,,,,SURAT,278
B,435207F,2018,10,24,538,1656,,,,,AHMEDABAD,17
B,435207F,2018,10,24,490,1656,,,,,VADODARA,109
B,435207F,2018,10,24,534,1656,,,,,GANDHINAGAR,40
B,435207F,2018,10,24,497,1656,,,,,SURAT,233
A,112054C,2018,10,25,619,742,,,,,AHMEDABAD,24
A,112054C,2018,10,25,430,742,,,,,VADODARA,98
A,112054C,2018,10,25,577,742,,,,,GANDHINAGAR,51
A,112054C,2018,10,25,419,742,,,,,SURAT,234
B,435207F,2018,10,25,600,1656,,,,,AHMEDABAD,19
B,435207F,2018,10,25,483,1656,,,,,VADODARA,107
B,435207F,2018,10,25,522,1656,,,,,GANDHINAGAR,38
B,435207F,2018,10,25,495,1656,,,,,SURAT,216
A,112054C,2018,10,26,456,742,,,,,AHMEDABAD,15
A,112054C,2018,10,26,588,742,,,,,VADODARA,88
A,112054C,2018,10,26,611,742,,,,,GANDHINAGAR,49
A,112054C,2018,10,26,596,742,,,,,SURAT,298
B,435207F,2018,10,26,477,1656,,,,,AHMEDABAD,17
B,435207F,2018,10,26,542,1656,,,,,VADODARA,109
B,435207F,2018,10,26,542,1656,,,,,GANDHINAGAR,46
B,435207F,2018,10,26,426,1656,,,,,SURAT,292
A,112054C,2018,10,27,613,742,,,,,AHMEDABAD,19
A,112054C,2018,10,27,431,742,,,,,VADODARA,140
A,112054C,2018,10,27,470,742,,,,,GANDHINAGAR,37
A,112054C,2018,10,27,508,742,,,,,SURAT,224
B,435207F,2018,10,27,463,1656,,,,,AHMEDABAD,24
B,435207F,2018,10,27,560,1656,,,,,VADODARA,158
B,435207F,2018,10,27,467,1656,,,,,GANDHINAGAR,35
B,435207F,2018,10,27,596,1656,,,,,SURAT,302
A,112054C,2018,10,28,650,742,,,,,AHMEDABAD,25
A,112054C,2018,10,28,648,742,,,,,VADODARA,115
A,112054C,2018,10,28,475,742,,,,,GANDHINAGAR,25
A,112054C,2018,10,28,408,742,,,,,SURAT,307
B,435207F,2018,10,28,602,1656,,,,,AHMEDABAD,19
B,435207F,2018,10,28,619,1656,,,,,VADODARA,143
B,435207F,2018,10,28,632,1656,,,,,GANDHINAGAR,55
B,435207F,2018,10,28,623,1656,,,,,SURAT,228
A,112054C,2018,10,29,413,742,,,,,AHMEDABAD,14
A,112054C,2018,10,29,524,742,,,,,VADODARA,91
A,112054C,2018,10,29,469,742,,,,,GANDHINAGAR,39
A,112054C,2018,10,29,516,742,,,,,SURAT,265
B,435207F,2018,10,29,602,1656,,,,,AHMEDABAD,10
B,435207F,2018,10,29,406,1656,,,,,VADODARA,149
B,435207F,2018,10,29,510,1656,,,,,GANDHINAGAR,43
B,435207F,2018,10,29,430,1656,,,,,SURAT,244
A,112054C,2018,10,30,606,742,,,,,AHMEDABAD,10
A,112054C,2018,10,30,415,742,,,,,VADODARA,101
A,112054C,2018,10,30,619,742,,,,,GANDHINAGAR,36
A,112054C,2018,10,30,512,742,,,,,SURAT,232
B,435207F,2018,10,30,589,1656,,,,,AHMEDABAD,18
B,435207F,2018,10,30,588,1656,,,,,VADODARA,94
B,435207F,2018,10,30,627,1656,,,,,GANDHINAGAR,35
B,435207F,2018,10,30,499,1656,,,,,SURAT,210
A,112054C,2018,10,31,435,742,,,,,AHMEDABAD,25
A,112054C,2018,10,31,585,742,,,,,VADODARA,153
A,112054C,2018,10,31,502,742,,,,,GANDHINAGAR,40
A,112054C,2018,10,31,555,742,,,,,SURAT,275
B,435207F,2018,10,31,430,1656,,,,,AHMEDABAD,22
B,435207F,2018,10,31,585,1656,,,,,VADODARA,103
B,435207F,2018,10,31,547,1656,,,,,GANDHINAGAR,28
B,435207F,2018,10,31,459,1656,,,,,SURAT,304
A,112054C,2018,11,1,493,604,,,,,AHMEDABAD,10
A,112054C,2018,11,1,631,604,,,,,VADODARA,92
A,112054C,2018,11,1,571,604,,,,,GANDHINAGAR,36
A,112054C,2018,11,1,464,604,,,,,SURAT,260
B,435207F,2018,11,1,544,1600,,,,,AHMEDABAD,19
B,435207F,2018,11,1,525,1600,,,,,VADODARA,137
B,435207F,2018,11,1,556,1600,,,,,GANDHINAGAR,35
B,435207F,2018,11,1,426,1600,,,,,SURAT,279
A,112054C,2018,11,2,608,604,,,,,AHMEDABAD,23
A,112054C,2018,11,2,557,604,,,,,VADODARA,90
A,112054C,2018,11,2,805,604,,,,,GANDHINAGAR,47
A,112054C,2018,11,2,817,604,,,,,SURAT,259
B,435207F,2018,11,2,787,1600,,,,,AHMEDABAD,25
B,435207F,2018,11,2,779,1600,,,,,VADODARA,123
B,435207F,2018,11,2,874,1600,,,,,GANDHINAGAR,41
B,435207F,2018,11,2,873,1600,,,,,SURAT,271
A,112054C,2018,11,3,752,604,,,,,AHMEDABAD,22
A,112054C,2018,11,3,867,604,,,,,VADODARA,145
A,112054C,2018,11,3,755,604,,,,,GANDHINAGAR,32
A,112054C,2018,11,3,821,604,,,,,SURAT,212
B,435207F,2018,11,3,791,1600,,,,,AHMEDABAD,25
B,435207F,2018,11,3,772,1600,,,,,VADODARA,145
B,435207F,2018,11,3,757,1600,,,,,GANDHINAGAR,44
B,435207F,2018,11,3,850,1600,,,,,SURAT,242
A,112054C,2018,11,4,815,604,,,,,AHMEDABAD,10
A,112054C,2018,11,4,807,604,,,,,VADODARA,115
A,112054C,2018,11,4,772,604,,,,,GANDHINAGAR,41
A,112054C,2018,11,4,831,604,,,,,SURAT,301
B,435207F,2018,11,4,833,1600,,,,,AHMEDABAD,12
B,435207F,2018,11,4,844,1600,,,,,VADODARA,92
B,435207F,2018,11,4,835,1600,,,,,GANDHINAGAR,26
B,435207F,2018,11,4,820,1600,,,,,SURAT,254
A,112054C,2018,11,5,893,604,,,,,AHMEDABAD,25
A,112054C,2018,11,5,890,604,,,,,VADODARA,87
A,112054C,2018,11,5,782,604,,,,,GANDHINAGAR,39
A,112054C,2018,11,5,771,604,,,,,SURAT,287
B,435207F,2018,11,5,767,1600,,,,,AHMEDABAD,10
B,435207F,2018,11,5,826,1600,,,,,VADODARA,148
B,435207F,2018,11,5,775,1600,,,,,GANDHINAGAR,45
B,435207F,2018,11,5,895,1600,,,,,SURAT,247
A,112054C,2018,11,6,835,604,,,,,AHMEDABAD,23
A,112054C,2018,11,6,848,604,,,,,VADODARA,90
A,112054C,2018,11,6,777,604,,,,,GANDHINAGAR,33
A,112054C,2018,11,6,786,604,,,,,SURAT,271
B,435207F,2018,11,6,830,1600,,,,,AHMEDABAD,15
B,435207F,2018,11,6,815,1600,,,,,VADODARA,135
B,435207F,2018,11,6,846,1600,,,,,GANDHINAGAR,31
B,435207F,2018,11,6,890,1600,,,,,SURAT,279
A,112054C,2018,11,7,833,604,,,,,AHMEDABAD,22
A,112054C,2018,11,7,844,604,,,,,VADODARA,91
A,112054C,2018,11,7,766,604,,,,,GANDHINAGAR,31
A,112054C,2018,11,7,873,604,,,,,SURAT,286
B,435207F,2018,11,7,851,1600,,,,,AHMEDABAD,11
B,435207F,2018,11,7,838,1600,,,,,VADODARA,91
B,435207F,2018,11,7,838,1600,,,,,GANDHINAGAR,30
B,435207F,2018,11,7,897,1600,,,,,SURAT,222
A,112054C,2018,11,8,861,604,,,,,AHMEDABAD,17
A,112054C,2018,11,8,831,604,,,,,VADODARA,94
A,112054C,2018,11,8,790,604,,,,,GANDHINAGAR,44
A,112054C,2018,11,8,762,604,,,,,SURAT,306
B,435207F,2018,11,8,793,1600,,,,,AHMEDABAD,12
B,435207F,2018,11,8,878,1600,,,,,VADODARA,150
B,435207F,2018,11,8,837,1600,,,,,GANDHINAGAR,53
B,435207F,2018,11,8,885,1600,,,,,SURAT,271
A,112054C,2018,11,9,773,604,,,,,AHMEDABAD,24
A,112054C,2018,11,9,804,604,,,,,VADODARA,160
A,112054C,2018,11,9,878,604,,,,,GANDHINAGAR,45
A,112054C,2018,11,9,881,604,,,,,SURAT,298
B,435207F,2018,11,9,791,1600,,,,,AHMEDABAD,23
B,435207F,2018,11,9,786,1600,,,,,VADODARA,111
B,435207F,2018,11,9,783,1600,,,,,GANDHINAGAR,28
B,435207F,2018,11,9,754,1600,,,,,SURAT,226
A,112054C,2018,11,10,810,604,,,,,AHMEDABAD,24
A,112054C,2018,11,10,760,604,,,,,VADODARA,155
A,112054C,2018,11,10,770,604,,,,,GANDHINAGAR,44
A,112054C,2018,11,10,884,604,,,,,SURAT,229
B,435207F,2018,11,10,883,1600,,,,,AHMEDABAD,17
B,435207F,2018,11,10,857,1600,,,,,VADODARA,126
B,435207F,2018,11,10,751,1600,,,,,GANDHINAGAR,36
B,435207F,2018,11,10,783,1600,,,,,SURAT,249
A,112054C,2018,11,11,809,604,,,,,AHMEDABAD,18
A,112054C,2018,11,11,865,604,,,,,VADODARA,157
A,112054C,2018,11,11,895,604,,,,,GANDHINAGAR,35
A,112054C,2018,11,11,828,604,,,,,SURAT,299
B,435207F,2018,11,11,869,1600,,,,,AHMEDABAD,13
B,435207F,2018,11,11,822,1600,,,,,VADODARA,97
B,435207F,2018,11,11,880,1600,,,,,GANDHINAGAR,49
B,435207F,2018,11,11,873,1600,,,,,SURAT,228
A,112054C,2018,11,12,832,604,,,,,AHMEDABAD,22
A,112054C,2018,11,12,879,604,,,,,VADODARA,90
A,112054C,2018,11,12,784,604,,,,,GANDHINAGAR,47
A,112054C,2018,11,12,779,604,,,,,SURAT,237
B,435207F,2018,11,12,894,1600,,,,,AHMEDABAD,22
B,435207F,2018,11,12,758,1600,,,,,VADODARA,109
B,435207F,2018,11,12,811,1600,,,,,GANDHINAGAR,41
B,435207F,2018,11,12,819,1600,,,,,SURAT,290
A,112054C,2018,11,13,760,604,,,,,AHMEDABAD,25
A,112054C,2018,11,13,853,604,,,,,VADODARA,85
A,112054C,2018,11,13,856,604,,,,,GANDHINAGAR,36
A,112054C,2018,11,13,811,604,,,,,SURAT,303
B,435207F,2018,11,13,875,1600,,,,,AHMEDABAD,21
B,435207F,2018,11,13,895,1600,,,,,VADODARA,108
B,435207F,2018,11,13,885,1600,,,,,GANDHINAGAR,28
B,435207F,2018,11,13,848,1600,,,,,SURAT,267
A,112054C,2018,11,14,850,604,,,,,AHMEDABAD,12
A,112054C,2018,11,14,884,604,,,,,VADODARA,112
A,112054C,2018,11,14,801,604,,,,,GANDHINAGAR,37
A,112054C,2018,11,14,840,604,,,,,SURAT,221
B,435207F,2018,11,14,851,1600,,,,,AHMEDABAD,22
B,435207F,2018,11,14,887,1600,,,,,VADODARA,137
B,435207F,2018,11,14,796,1600,,,,,GANDHINAGAR,55
B,435207F,2018,11,14,762,1600,,,,,SURAT,211
A,112054C,2018,11,15,848,604,,,,,AHMEDABAD,12
A,112054C,2018,11,15,892,604,,,,,VADODARA,108
A,112054C,2018,11,15,760,604,,,,,GANDHINAGAR,34
A,112054C,2018,11,15,838,604,,,,,SURAT,288
B,435207F,2018,11,15,805,1600,,,,,AHMEDABAD,11
B,435207F,2018,11,15,860,1600,,,,,VADODARA,145
B,435207F,2018,11,15,862,1600,,,,,GANDHINAGAR,46
B,435207F,2018,11,15,814,1600,,,,,SURAT,266
A,112054C,2018,11,16,786,604,,,,,AHMEDABAD,17
A,112054C,2018,11,16,842,604,,,,,VADODARA,139
A,112054C,2018,11,16,764,604,,,,,GANDHINAGAR,53
A,112054C,2018,11,16,824,604,,,,,SURAT,272
B,435207F,2018,11,16,865,1600,,,,,AHMEDABAD,23
B,435207F,2018,11,16,789,1600,,,,,VADODARA,103
B,435207F,2018,11,16,802,1600,,,,,GANDHINAGAR,46
B,435207F,2018,11,16,852,1600,,,,,SURAT,226
A,112054C,2018,11,17,900,604,,,,,AHMEDABAD,15
A,112054C,2018,11,17,766,604,,,,,VADODARA,129
A,112054C,2018,11,17,811,604,,,,,GANDHINAGAR,34
A,112054C,2018,11,17,767,604,,,,,SURAT,293
B,435207F,2018,11,17,832,1600,,,,,AHMEDABAD,12
B,435207F,2018,11,17,790,1600,,,,,VADODARA,127
B,435207F,2018,11,17,814,1600,,,,,GANDHINAGAR,33
B,435207F,2018,11,17,841,1600,,,,,SURAT,224
A,112054C,2018,11,18,852,604,,,,,AHMEDABAD,11
A,112054C,2018,11,18,830,604,,,,,VADODARA,109
A,112054C,2018,11,18,781,604,,,,,GANDHINAGAR,30
A,112054C,2018,11,18,781,604,,,,,SURAT,266
B,435207F,2018,11,18,825,1600,,,,,AHMEDABAD,19
B,435207F,2018,11,18,880,1600,,,,,VADODARA,113
B,435207F,2018,11,18,831,1600,,,,,GANDHINAGAR,29
B,435207F,2018,11,18,752,1600,,,,,SURAT,213
A,112054C,2018,11,19,839,604,,,,,AHMEDABAD,24
A,112054C,2018,11,19,878,604,,,,,VADODARA,149
A,112054C,2018,11,19,870,604,,,,,GANDHINAGAR,52
A,112054C,2018,11,19,753,604,,,,,SURAT,254
B,435207F,2018,11,19,818,1600,,,,,AHMEDABAD,23
B,435207F,2018,11,19,842,1600,,,,,VADODARA,95
B,435207F,2018,11,19,805,1600,,,,,GANDHINAGAR,38
B,435207F,2018,11,19,765,1600,,,,,SURAT,222
A,112054C,2018,11,20,846,604,,,,,AHMEDABAD,13
A,112054C,2018,11,20,854,604,,,,,VADODARA,108
A,112054C,2018,11,20,813,604,,,,,GANDHINAGAR,39
A,112054C,2018,11,20,802,604,,,,,SURAT,222
B,435207F,2018,11,20,886,1600,,,,,AHMEDABAD,19
B,435207F,2018,11,20,835,1600,,,,,VADODARA,140
B,435207F,2018,11,20,855,1600,,,,,GANDHINAGAR,49
B,435207F,2018,11,20,890,1600,,,,,SURAT,290
A,112054C,2018,11,21,872,604,,,,,AHMEDABAD,11
A,112054C,2018,11,21,790,604,,,,,VADODARA,101
A,112054C,2018,11,21,891,604,,,,,GANDHINAGAR,53
A,112054C,2018,11,21,824,604,,,,,SURAT,217
B,435207F,2018,11,21,900,1600,,,,,AHMEDABAD,19
B,435207F,2018,11,21,866,1600,,,,,VADODARA,130
B,435207F,2018,11,21,869,1600,,,,,GANDHINAGAR,55
B,435207F,2018,11,21,791,1600,,,,,SURAT,238
A,112054C,2018,11,22,810,604,,,,,AHMEDABAD,21
A,112054C,2018,11,22,847,604,,,,,VADODARA,121
A,112054C,2018,11,22,881,604,,,,,GANDHINAGAR,45
A,112054C,2018,11,22,758,604,,,,,SURAT,232
B,435207F,2018,11,22,802,1600,,,,,AHMEDABAD,25
B,435207F,2018,11,22,826,1600,,,,,VADODARA,156
B,435207F,2018,11,22,871,1600,,,,,GANDHINAGAR,26
B,435207F,2018,11,22,759,1600,,,,,SURAT,224
A,112054C,2018,11,23,872,604,,,,,AHMEDABAD,20
A,112054C,2018,11,23,837,604,,,,,VADODARA,137
A,112054C,2018,11,23,770,604,,,,,GANDHINAGAR,35
A,112054C,2018,11,23,818,604,,,,,SURAT,276
B,435207F,2018,11,23,829,1600,,,,,AHMEDABAD,19
B,435207F,2018,11,23,880,1600,,,,,VADODARA,155
B,435207F,2018,11,23,898,1600,,,,,GANDHINAGAR,52
B,435207F,2018,11,23,885,1600,,,,,SURAT,250
A,112054C,2018,11,24,823,604,,,,,AHMEDABAD,20
A,112054C,2018,11,24,865,604,,,,,VADODARA,113
A,112054C,2018,11,24,798,604,,,,,GANDHINAGAR,51
A,112054C,2018,11,24,859,604,,,,,SURAT,246
B,435207F,2018,11,24,877,1600,,,,,AHMEDABAD,13
B,435207F,2018,11,24,777,1600,,,,,VADODARA,139
B,435207F,2018,11,24,878,1600,,,,,GANDHINAGAR,45
B,435207F,2018,11,24,775,1600,,,,,SURAT,278
A,112054C,2018,11,25,806,604,,,,,AHMEDABAD,19
A,112054C,2018,11,25,870,604,,,,,VADODARA,144
A,112054C,2018,11,25,879,604,,,,,GANDHINAGAR,46
A,112054C,2018,11,25,793,604,,,,,SURAT,257
B,435207F,2018,11,25,894,1600,,,,,AHMEDABAD,23
B,435207F,2018,11,25,804,1600,,,,,VADODARA,104
B,435207F,2018,11,25,888,1600,,,,,GANDHINAGAR,27
B,435207F,2018,11,25,779,1600,,,,,SURAT,307
A,112054C,2018,11,26,822,604,,,,,AHMEDABAD,12
A,112054C,2018,11,26,812,604,,,,,VADODARA,132
A,112054C,2018,11,26,894,604,,,,,GANDHINAGAR,55
A,112054C,2018,11,26,806,604,,,,,SURAT,289
B,435207F,2018,11,26,760,1600,,,,,AHMEDABAD,14
B,435207F,2018,11,26,812,1600,,,,,VADODARA,100
B,435207F,2018,11,26,865,1600,,,,,GANDHINAGAR,55
B,435207F,2018,11,26,862,1600,,,,,SURAT,225
A,112054C,2018,11,27,780,604,,,,,AHMEDABAD,12
A,112054C,2018,11,27,809,604,,,,,VADODARA,144
A,112054C,2018,11,27,854,604,,,,,GANDHINAGAR,43
A,112054C,2018,11,27,834,604,,,,,SURAT,275
B,435207F,2018,11,27,854,1600,,,,,AHMEDABAD,16
B,435207F,2018,11,27,872,1600,,,,,VADODARA,154
B,435207F,2018,11,27,845,1600,,,,,GANDHINAGAR,43
B,435207F,2018,11,27,820,1600,,,,,SURAT,222
A,112054C,2018,11,28,847,604,,,,,AHMEDABAD,11
A,112054C,2018,11,28,858,604,,,,,VADODARA,116
A,112054C,2018,11,28,875,604,,,,,GANDHINAGAR,28
A,112054C,2018,11,28,886,604,,,,,SURAT,285
B,435207F,2018,11,28,810,1600,,,,,AHMEDABAD,18
B,435207F,2018,11,28,798,1600,,,,,VADODARA,151
B,435207F,2018,11,28,825,1600,,,,,GANDHINAGAR,55
B,435207F,2018,11,28,808,1600,,,,,SURAT,301
A,112054C,2018,11,29,777,604,,,,,AHMEDABAD,15
A,112054C,2018,11,29,855,604,,,,,VADODARA,101
A,112054C,2018,11,29,872,604,,,,,GANDHINAGAR,40
A,112054C,2018,11,29,884,604,,,,,SURAT,295
B,435207F,2018,11,29,836,1600,,,,,AHMEDABAD,15
B,435207F,2018,11,29,818,1600,,,,,VADODARA,142
B,435207F,2018,11,29,782,1600,,,,,GANDHINAGAR,54
B,435207F,2018,11,29,889,1600,,,,,SURAT,294
A,112054C,2018,11,30,851,604,,,,,AHMEDABAD,14
A,112054C,2018,11,30,804,604,,,,,VADODARA,105
A,112054C,2018,11,30,890,604,,,,,GANDHINAGAR,33
A,112054C,2018,11,30,851,604,,,,,SURAT,230
B,435207F,2018,11,30,798,1600,,,,,AHMEDABAD,14
B,435207F,2018,11,30,831,1600,,,,,VADODARA,119
B,435207F,2018,11,30,818,1600,,,,,GANDHINAGAR,28
B,435207F,2018,11,30,833,1600,,,,,SURAT,280
A,112054C,2018,12,1,835,693,,,,,AHMEDABAD,10
A,112054C,2018,12,1,777,693,,,,,VADODARA,123
A,112054C,2018,12,1,796,693,,,,,GANDHINAGAR,31
A,112054C,2018,12,1,827,693,,,,,SURAT,211
B,435207F,2018,12,1,890,1719,,,,,AHMEDABAD,24
B,435207F,2018,12,1,893,1719,,,,,VADODARA,105
B,435207F,2018,12,1,794,1719,,,,,GANDHINAGAR,30
B,435207F,2018,12,1,899,1719,,,,,SURAT,247
A,112054C,2018,12,2,859,693,,,,,AHMEDABAD,16
A,112054C,2018,12,2,893,693,,,,,VADODARA,154
A,112054C,2018,12,2,978,693,,,,,GANDHINAGAR,30
A,112054C,2018,12,2,926,693,,,,,SURAT,222
B,435207F,2018,12,2,955,1719,,,,,AHMEDABAD,19
B,435207F,2018,12,2,1010,1719,,,,,VADODARA,89
